I,Q,I_pim,Q_pim
-22840.12489907018,16168.9993097378,0.14539786,0.46210584
-33238.519809803154,23300.481023273504,-0.53323096,0.3117407
-30803.47820546452,22428.227314256677,1.2391346,0.87851834
-16504.170873850744,13899.524381647729,1.7918217,0.35178593
4118.975848135004,702.6488211524419,0.31566983,-0.43257666
23106.646865714207,-12611.334876201585,-0.2061529,-0.65274936
33153.717365870965,-21475.20937292348,0.27403596,-0.34963423
30419.84810196175,-22912.812708154914,-1.0986468,-0.7766719
15999.394421873416,-16536.476566777295,-1.81395,-0.43215683
-4526.835221332685,-4619.714088496514,-1.0221535,-0.10739917
-23276.251753578592,8686.193185625876,0.24941789,0.59505314
-33056.80028709131,18826.142552946458,-0.24777356,0.35030928
-30177.55540501263,22399.959832945948,0.719526,0.53136396
-15789.407417850847,18305.213254505856,1.7850262,0.4883912
4551.064491027598,8076.423231637263,1.2679018,0.2686232
23074.34117278766,-4692.40189758125,-0.24628288,-0.5479339
32757.972627520736,-15615.764318370646,0.2156484,-0.41215482
29995.83588230079,-21026.967883567613,-0.46201727,-0.37224087
15934.78303602032,-19197.658021601772,-1.696359,-0.5035453
-4001.867711276263,-10911.24778594194,-1.3506682,-0.32652882
-22254.58421477648,888.4065554800989,0.21616688,0.4855444
-31990.712420515196,12118.673059071712,-0.18067084,0.44833615
-29692.97001111439,18995.747440810843,0.24321651,0.23622696
-16391.100948607826,19286.498677149782,1.5092217,0.4560098
2770.213168451581,13039.38530747836,1.3139522,0.32405
20594.879240675014,2519.844048270826,-0.19397062,-0.40105915
30500.61233427812,-8613.505376541141,0.13528897,-0.44371137
29034.74151773596,-16568.782259703843,0.0024508499,-0.090336196
17000.870902596438,-18721.149050935175,-1.175061,-0.32807836
-904.5594019433734,-14468.912219478156,-1.1253576,-0.24939711
-17982.156325240365,-5386.974295502054,0.2163569,0.31426495
-28061.532518323667,5322.362909648956,-0.045433953,0.37672645
-27730.39916582654,13992.403248811555,-0.31220013,-0.09920095
-17509.685566189586,17699.48151213306,0.6190041,0.0707849
-1453.7561816947073,15272.516331026063,0.7009053,0.04918065
14436.606526551606,7656.449223592124,-0.34313416,-0.29247358
24532.135566098183,-2451.194450801909,-0.15869722,-0.23899862
25545.72668166866,-11525.055951546374,0.6371801,0.33017027
17618.717279816687,-16455.71233446092,0.19503969,0.35369653
4046.288039050268,-15603.64968352319,-0.0023316818,0.3089812
-10099.567251162396,-9344.421679004312,0.58881795,0.40672186
-19892.230419522577,80.76423231637263,0.46305314,0.085541196
-22286.889907703026,9352.49810223595,-0.78804934,-0.5468415
-17033.176595522986,15211.943156788784,-1.1347886,-0.88006735
-6533.826394394545,15652.108222913015,-0.8575026,-0.7736598
5237.560465716765,10551.846952134085,-0.9131757,-0.6587677
14262.963427071403,1756.6220528811043,-0.7120608,-0.10576026
17885.23924646072,-7591.837837739026,0.5095468,0.64556277
15502.694393127726,-14157.96992506012,1.6938761,1.1962602
8573.123260382954,-15599.611471907372,1.5805306,1.1552372
-201.91058079093156,-11411.986026303452,1.2316589,0.9038384
-7906.81834377288,-3105.384732564527,0.7668854,0.41020957
-12409.424295410654,6303.648332292883,0.10370144,-0.58463967
-12889.97147769307,13406.862564517856,-1.4877545,-1.0610032
-9833.045284518366,15615.764318370646,-2.0142872,-1.3341298
-4599.523030417421,12082.329154529343,-1.4116367,-0.98915124
1171.081368587403,4086.6701552084546,-0.8826619,-0.75030744
6073.470270191221,-5455.623892970971,-0.6594261,-0.114600234
9182.893214371568,-13027.270672630904,0.4155906,0.627572
10087.45261631494,-15813.63668754576,1.6381999,0.9059649
8766.957417942249,-12720.366589828687,1.1824223,0.7622742
5496.006009129157,-4833.739304134901,1.2005353,0.94430697
795.5276883162703,4946.809229377824,1.3506494,1.4880822
-4498.567740021955,12986.888556472715,1.0134926,0.6751541
-9207.12248406648,16249.763542054172,0.39682928,0.43659934
-11977.33565251806,13431.091834212768,-0.08081529,0.073588826
-11658.316934868388,5496.006009129157,-0.81522083,-0.75125134
-7757.404513987591,-4643.943358191425,-1.5361241,-1.5550536
-872.2537090168244,-13196.875560495288,-1.5156599,-1.5007997
7232.437003931169,-16903.95382381679,-1.2668337,-0.8742374
14008.556095274833,-14271.039850303045,-0.56137264,-0.5106804
16899.91561220097,-6182.501983818324,0.30777425,0.40125605
14347.765871003596,4397.612449626489,1.1453539,1.2905006
6554.0174524736385,13515.89427814496,1.5884974,1.5588818
-4345.115698620847,17683.328665669786,1.414617,1.1083144
