I,Q,I_pim,Q_pim
6578.24672216855,-18204.25796411039,1.0669893,0.14590818
24156.58188582705,-20897.745111861415,0.11927408,-1.0875783
33093.144191633684,-16560.705836472207,-0.7880664,-2.3100762
29866.613110594597,-6481.329643388903,-1.0352354,-2.6400242
15450.197642122082,6061.355635343765,-0.9393648,-1.8742982
-4926.61817129873,16827.227803116235,-0.8082249,-0.3585204
-23688.14933839209,22097.09396175955,-1.0775579,0.048768163
-33755.41089662794,19928.574324064943,-1.5414776,-0.18503422
-31235.566848357113,10903.171362710304,-1.322461,-0.14287883
-16960.48878643825,-2019.1058079093157,-0.36679393,0.26918042
3775.72786079042,-14481.026854325612,0.94739425,0.30080935
23159.14361671985,-22181.89640569174,0.4267859,-0.75878084
33848.28976379176,-22412.0744677934,-0.43571693,-1.9357873
31744.38151195026,-14953.497613376392,-0.815971,-2.3590655
17598.526221737593,-2285.6277745533453,-0.73509467,-1.7679864
-3218.454657807449,11311.030735907983,-0.6856357,-0.2598275
-22791.666359680356,21156.190655273807,-0.8323772,0.22833323
-33654.45560623247,23833.52495656156,-1.4230797,-0.105923414
-31655.54085640225,18357.710005511497,-1.4052758,-0.1329686
-17562.182317195227,6558.055664089457,-0.76573503,0.21927977
3206.3400229599933,-7543.379298349203,0.5920864,0.28821045
22690.711069284887,-19096.702731206307,0.5981017,-0.6036073
33412.162909283354,-24128.31440451632,-0.029500425,-1.585713
31263.834329667843,-20893.706900245597,-0.40135884,-1.9218761
17105.86440460772,-10511.464835975898,-0.36788285,-1.3697389
-3594.008338078582,3440.5562966774737,-0.38498586,0.04732707
-22840.12489907018,16168.9993097378,-0.49537075,0.567766
-33238.519809803154,23300.481023273504,-1.0322859,0.15962327
-30803.47820546452,22428.227314256677,-1.1591724,0.03896463
-16504.170873850744,13899.524381647729,-0.7385758,0.26033995
4118.975848135004,702.6488211524419,0.30650336,0.11235151
23106.646865714207,-12611.334876201585,0.629081,-0.8058882
