I,Q,I_pim,Q_pim
25545.72668166866,-11525.055951546374,-3539813300000.0,-6966302700000.0
17618.717279816687,-16455.71233446092,-3682138300000.0,-982481440000.0
4046.288039050268,-15603.64968352319,-1543550100000.0,1498035300000.0
-10099.567251162396,-9344.421679004312,-660930600000.0,2033381000000.0
-19892.230419522577,80.76423231637263,53794365000.0,4564432000000.0
-22286.889907703026,9352.49810223595,2141352600000.0,4733929500000.0
-17033.176595522986,15211.943156788784,3056393800000.0,1041435200000.0
-6533.826394394545,15652.108222913015,1717961600000.0,-1249276300000.0
5237.560465716765,10551.846952134085,551601000000.0,-1185015800000.0
14262.963427071403,1756.6220528811043,122014695000.0,-1903040500000.0
17885.23924646072,-7591.837837739026,-1122904700000.0,-2438073200000.0
15502.694393127726,-14157.96992506012,-2403367400000.0,-729334940000.0
8573.123260382954,-15599.611471907372,-1889251600000.0,991237600000.0
-201.91058079093156,-11411.986026303452,-563795300000.0,788961760000.0
-7906.81834377288,-3105.384732564527,-81981240000.0,448670860000.0
-12409.424295410654,6303.648332292883,475957900000.0,763625870000.0
-12889.97147769307,13406.862564517856,1782664500000.0,181578560000.0
-9833.045284518366,15615.764318370646,2034892900000.0,-818525770000.0
-4599.523030417421,12082.329154529343,770081900000.0,-603479300000.0
1171.081368587403,4086.6701552084546,27903058000.0,-50750624000.0
6073.470270191221,-5455.623892970971,-140073200000.0,-46362640000.0
9182.893214371568,-13027.270672630904,-1267675800000.0,364530700000.0
10087.45261631494,-15813.63668754576,-2129218500000.0,829791140000.0
8766.957417942249,-12720.366589828687,-1162676500000.0,362134180000.0
5496.006009129157,-4833.739304134901,-99783900000.0,-36597236000.0
795.5276883162703,4946.809229377824,46999966000.0,-76246200000.0
-4498.567740021955,12986.888556472715,935044600000.0,-782056360000.0
-9207.12248406648,16249.763542054172,2167133200000.0,-1080594700000.0
-11977.33565251806,13431.091834212768,1670464000000.0,-6085845000.0
-11658.316934868388,5496.006009129157,356578460000.0,652007960000.0
-7757.404513987591,-4643.943358191425,-140638630000.0,566589700000.0
-872.2537090168244,-13196.875560495288,-874812150000.0,1290044700000.0
7232.437003931169,-16903.95382381679,-2180550500000.0,1550801200000.0
14008.556095274833,-14271.039850303045,-2194460600000.0,-290424720000.0
16899.91561220097,-6182.501983818324,-788408240000.0,-2143152000000.0
14347.765871003596,4397.612449626489,358549850000.0,-2395781700000.0
6554.0174524736385,13515.89427814496,1148974400000.0,-2447642000000.0
-4345.115698620847,17683.328665669786,2231764500000.0,-2212769800000.0
-14771.778090664551,15228.096003252058,2635142500000.0,302638760000.0
-20905.821535093055,6965.915037287139,1336797400000.0,4147710500000.0
-20118.37027000842,-4074.555520360999,-606351650000.0,5826799500000.0
-12082.329154529343,-13782.416244788988,-1734789400000.0,4771618500000.0
864.1772857851871,-18438.47423782787,-2384629600000.0,3097937800000.0
14355.842294235234,-16217.457849127622,-2921368000000.0,39656210000.0
23506.42981568025,-7854.321592767237,-1906465800000.0,-5892429300000.0
24685.587607499292,3585.9319148469444,765066100000.0,-10100533000000.0
17004.909114212256,13834.91299579463,2478729000000.0,-8215875600000.0
2810.5952846097675,19007.862075658297,2656469000000.0,-4255809000000.0
-12994.964979704357,17105.86440460772,3026126400000.0,-617856200000.0
-24677.511184267656,8775.033841173885,2372954200000.0,6719469000000.0
-27795.01055167964,-2911.550575005233,-747667060000.0,13817604000000.0
-20893.706900245597,-13580.505663998058,-3130212700000.0,11939441000000.0
-6218.845888360692,-19225.9255029125,-2964296300000.0,5562892300000.0
11032.3941344165,-17715.634358596337,-2952361100000.0,1218843400000.0
24572.51768225637,-9598.829010800886,-2624511800000.0,-6476212000000.0
29337.607388922355,2079.678982146595,548039720000.0,-15705449000000.0
23441.818429827155,12950.54465193035,3434365600000.0,-14618686000000.0
8932.524094190812,18951.32711303684,3134658400000.0,-6610737000000.0
-8892.141978032625,17869.086399997443,2718996000000.0,-1642813600000.0
-23466.047699522067,10164.178637015497,2602610500000.0,5472045000000.0
-29386.06592831218,-1219.539907977227,-265589720000.0,15342797000000.0
