EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
76,100,40.83832757,0.00001563,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
77,100,41.36799720,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
78,100,41.89619915,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
79,100,42.42519367,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
80,100,42.95440685,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
81,100,43.48173224,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
82,100,44.00825998,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
83,100,44.53880507,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
84,100,45.06844906,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
85,100,45.59783867,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
86,100,46.12850890,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
87,100,46.65896015,0.00000781,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
88,100,47.18831707,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
89,100,47.71854248,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
90,100,48.24766120,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
91,100,48.77786435,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
92,100,49.30451307,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
93,100,49.83120640,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
94,100,50.36505065,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
95,100,50.89596617,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
96,100,51.42733027,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
97,100,51.95658042,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
98,100,52.48671848,0.00000391,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
99,100,53.01724794,0.00000195,64,495,50,gmp,8,nan,nan,,nan,nan,nan,,nan,nan
