EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
68,100,11.85770892,0.00003125,64,538,50,vdlstm,8,29043.69395871,34026.92578125,-0.029638853,0.02961132,0.06203429,28256.22851562,-0.032562573,0.02998249,0.05440572
69,100,12.02741775,0.00003125,64,538,50,vdlstm,8,29045.64969465,34023.54296875,-0.030127361,0.02992450,0.06264600,28253.22070312,-0.033103723,0.03052966,0.05522380
70,100,12.19724756,0.00003125,64,538,50,vdlstm,8,29040.06670125,34028.59765625,-0.029411457,0.02936749,0.06200350,28257.17773438,-0.032440946,0.02982620,0.05446635
71,100,12.36844722,0.00003125,64,538,50,vdlstm,8,29052.51009835,34027.21484375,-0.029613972,0.02956813,0.06212549,28256.45117188,-0.032549083,0.02998557,0.05454876
72,100,12.53966033,0.00003125,64,538,50,vdlstm,8,29049.13969379,34020.64062500,-0.0305131,0.03026786,0.06285036,28251.01562500,-0.033428192,0.03079603,0.05540754
73,100,12.71192455,0.00003125,64,538,50,vdlstm,8,29050.08202489,34025.25000000,-0.029914899,0.02966621,0.06242004,28254.43945312,-0.032881908,0.03027886,0.05506214
74,100,12.88368118,0.00003125,64,538,50,vdlstm,8,29040.05351893,34020.59765625,-0.030479243,0.03033539,0.06282000,28250.95898438,-0.03341914,0.03079208,0.05529577
75,100,13.05476007,0.00003125,64,538,50,vdlstm,8,29043.60710017,34024.59375000,-0.029995436,0.02975403,0.06259506,28253.61523438,-0.033073787,0.03044800,0.05531663
76,100,13.22549394,0.00003125,64,538,50,vdlstm,8,29040.08096017,34025.22265625,-0.029897822,0.02972692,0.06242569,28254.30468750,-0.032912,0.03029967,0.05504753
77,100,13.39454100,0.00001563,64,538,50,vdlstm,8,29038.67146047,34026.63671875,-0.029682675,0.02958481,0.06217742,28255.68750000,-0.032661714,0.03008268,0.05468621
78,100,13.56603496,0.00001563,64,538,50,vdlstm,8,29043.54448700,34026.26171875,-0.029747065,0.02957939,0.06227255,28255.16992188,-0.032774977,0.03018493,0.05490153
79,100,13.73702262,0.00001563,64,538,50,vdlstm,8,29040.00163269,34021.79296875,-0.030356953,0.03011500,0.06283978,28251.58007812,-0.033376694,0.03075263,0.05548858
80,100,13.90725095,0.00001563,64,538,50,vdlstm,8,29046.88638433,34023.00000000,-0.030198425,0.02996759,0.06271818,28252.47460938,-0.033228006,0.03059692,0.05538305
