I,Q,I_pim,Q_pim
14901.000862370747,13241.295888269293,0.0,0.0
1203.3870615139522,12716.32837821287,0.0,0.0
-13463.397527139316,6941.685767592227,0.0,0.0
-23223.755002572947,-2071.6025589149576,0.0,0.0
-24023.32090250504,-10870.865669783756,0.0,0.0
-15312.898447184249,-15930.7448244045,0.0,0.0
-339.209775728765,-15030.223634076943,0.0,0.0
15102.91144316168,-8213.722426575096,0.0,0.0
24927.880304448412,2124.0993099206,0.0,0.0
25178.249424629164,12134.825905534986,0.0,0.0
15639.99358806556,17925.621362618906,0.0,0.0
-72.68780908473536,17134.131885918454,0.0,0.0
-15858.057015319764,9861.312765829098,0.0,0.0
-25578.03237459521,-1328.5716216043295,0.0,0.0
-25440.733179657374,-12296.354370167732,0.0,0.0
-15490.57975828027,-18927.09784334193,0.0,0.0
367.47725703949544,-18664.614088313712,0.0,0.0
15946.897670867776,-11537.17058639383,0.0,0.0
25206.516905939898,-125.18456009037756,0.0,0.0
24629.052644877833,11363.527486913628,0.0,0.0
14569.867509873622,18713.072627703536,0.0,0.0
-908.597613559192,19254.192984223235,0.0,0.0
-15676.337492607929,12845.551149919063,0.0,0.0
-23986.97699796267,1918.1505175138495,0.0,0.0
-22735.131397058893,-9485.759085557964,0.0,0.0
-12655.75520397559,-17231.0489646981,0.0,0.0
2051.4115008358644,-18636.346607002983,0.0,0.0
15434.044795658809,-13398.786141286218,0.0,0.0
22226.316733465745,-3646.505089084224,0.0,0.0
19908.383265985853,6945.723979208045,0.0,0.0
9703.82251281217,14561.791086641984,0.0,0.0
-4034.173404202813,16657.622915251854,0.0,0.0
-15603.64968352319,12845.551149919063,0.0,0.0
-20336.433697262622,4866.044997061451,0.0,0.0
-16467.82696930838,-4143.205117829915,0.0,0.0
-5823.101150010466,-10935.477055636851,0.0,0.0
6978.029672134595,-13330.136543817302,0.0,0.0
16500.132662234926,-10943.55347886849,0.0,0.0
18745.378320630087,-5160.83444501621,0.0,0.0
12821.321880224154,1566.826106937629,0.0,0.0
1316.4569867568737,6755.92803326457,0.0,0.0
-10810.292495546477,8823.49238056371,0.0,0.0
-18301.17504289004,7599.914260970664,0.0,0.0
-17836.780707070895,4175.510810756465,0.0,0.0
-9457.491604247234,286.7130247231228,0.0,0.0
3404.2123921351063,-2511.7676250391887,0.0,0.0
15300.783812336793,-3484.9766244514785,0.0,0.0
21039.082518415067,-2895.3977285419587,0.0,0.0
17893.315669692354,-1712.2017251070995,0.0,0.0
6820.539419117668,-981.2854226439274,0.0,0.0
-7838.168746303963,-1243.7691776721383,0.0,0.0
-20045.682460923686,-2208.901753852791,0.0,0.0
-24536.173777714004,-2915.588786621052,0.0,0.0
-19036.129556969023,-2289.6659861691637,0.0,0.0
-5298.133639954044,169.6048878643825,0.0,0.0
11456.406354077457,3981.6766531971703,0.0,0.0
24540.211989329822,7680.678493287037,0.0,0.0
28461.31546828971,9392.880218394135,0.0,0.0
21188.49634820036,7672.602070055399,0.0,0.0
5104.29948239475,2330.04810232735,0.0,0.0
-13818.760149331356,-5229.484042485127,0.0,0.0
