EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
33,100,5.62382040,0.00100000,64,486,50,dgru,8,29216.77490828,34236.49218750,0.00022276303,-0.00049285,0.03285743,28444.10742188,0.0003340625,-0.00073695,0.02500992
34,100,5.78741433,0.00050000,64,486,50,dgru,8,29211.72725974,34236.64453125,0.00023981393,-0.00061108,0.03298628,28441.85156250,-0.0001739952,-0.00023575,0.02489578
35,100,5.95019928,0.00050000,64,486,50,dgru,8,29210.72418467,34236.37500000,0.0001810999,-0.00086268,0.03290805,28443.07226562,9.390508e-05,-0.00068960,0.02485701
36,100,6.11388358,0.00050000,64,486,50,dgru,8,29216.19390912,34237.23828125,0.00030805595,-0.00086446,0.03268252,28441.58593750,-5.2654235e-05,-0.00031784,0.02511511
37,100,6.27755753,0.00050000,64,486,50,dgru,8,29207.63087040,34237.12109375,2.5191868e-05,-0.00075087,0.03301275,28440.82812500,-0.00031846637,-0.00038556,0.02502673
38,100,6.44077010,0.00050000,64,486,50,dgru,8,29228.87293328,34235.67968750,9.684301e-05,-0.00022753,0.03308329,28443.04101562,1.4763427e-05,-0.00023817,0.02503264
39,100,6.60423911,0.00050000,64,486,50,dgru,8,29218.44335514,34235.38671875,3.593872e-05,-0.00051911,0.03306130,28440.45117188,-0.00019183516,-0.00024683,0.02511023
40,100,6.76722072,0.00050000,64,486,50,dgru,8,29210.41374885,34236.66796875,0.0002549781,-0.00083906,0.03295693,28440.14062500,-0.0003242499,-0.00005296,0.02542341
41,100,6.93122338,0.00050000,64,486,50,dgru,8,29208.83121151,34235.44531250,0.00015306128,-0.00053390,0.03303134,28443.67187500,5.7044716e-05,-0.00085763,0.02434933
42,100,7.09539738,0.00050000,64,486,50,dgru,8,29209.20435164,34236.32421875,0.00017763682,-0.00073844,0.03291397,28440.57226562,-0.00037206293,-0.00038010,0.02474638
43,100,7.25935897,0.00050000,64,486,50,dgru,8,29216.04413223,34236.49609375,0.00015870704,-0.00027105,0.03298598,28441.49218750,-0.00020144437,-0.00000062,0.02550183
44,100,7.42467490,0.00050000,64,486,50,dgru,8,29224.12845188,34237.27734375,0.0002709252,-0.00051626,0.03281364,28442.31250000,-0.00021270149,-0.00011900,0.02515962
45,100,7.58788658,0.00025000,64,486,50,dgru,8,29210.32732264,34237.68359375,0.00032030506,-0.00065405,0.03267895,28441.81250000,-0.00011090235,-0.00005097,0.02542784
46,100,7.75289497,0.00025000,64,486,50,dgru,8,29209.38517210,34236.69140625,0.00027196077,-0.00054931,0.03281661,28441.63085938,-0.00019067684,-0.00009274,0.02550174
47,100,7.91643065,0.00025000,64,486,50,dgru,8,29210.02448951,34236.63671875,0.0002076241,-0.00038999,0.03283301,28442.61914062,2.6804963e-05,-0.00032149,0.02556592
48,100,8.08098857,0.00025000,64,486,50,dgru,8,29211.95683882,34237.33984375,0.00042691437,-0.00062111,0.03285526,28443.02148438,2.6012654e-05,-0.00029827,0.02532225
49,100,8.24503453,0.00025000,64,486,50,dgru,8,29207.57266744,34237.23046875,0.0003425567,-0.00057329,0.03253543,28442.16406250,-9.48277e-05,-0.00017137,0.02546437
50,100,8.40787737,0.00025000,64,486,50,dgru,8,29211.44472419,34236.45703125,0.00028102237,-0.00053667,0.03292378,28445.34375000,0.000387789,-0.00092478,0.02449676
51,100,8.57082810,0.00025000,64,486,50,dgru,8,29211.10734770,34237.42578125,0.00043713226,-0.00046498,0.03256250,28444.77148438,0.00032976503,-0.00059011,0.02501720
52,100,8.73454843,0.00025000,64,486,50,dgru,8,29207.81163279,34236.91796875,0.00028223445,-0.00035401,0.03271278,28445.37695312,0.0004233732,-0.00092629,0.02483689
53,100,8.89832296,0.00025000,64,486,50,dgru,8,29209.10634867,34236.74609375,0.00026240537,-0.00045418,0.03311704,28444.29687500,0.00020644379,-0.00058545,0.02489898
54,100,9.06959502,0.00025000,64,486,50,dgru,8,29210.86636141,34237.97265625,0.00035830977,-0.00063014,0.03248568,28441.92773438,-0.00013662847,-0.00003740,0.02563562
55,100,9.26592907,0.00025000,64,486,50,dgru,8,29213.94665019,34238.23437500,0.000515179,-0.00065076,0.03230214,28442.66992188,-6.235631e-05,-0.00019483,0.02540553
56,100,9.44264558,0.00012500,64,486,50,dgru,8,29210.28701613,34237.89453125,0.00045846708,-0.00060163,0.03270858,28442.75585938,1.5556594e-05,-0.00017201,0.02542297
57,100,9.62441970,0.00012500,64,486,50,dgru,8,29214.45710882,34237.72265625,0.00045624204,-0.00049876,0.03266020,28442.91992188,3.7073827e-05,-0.00010412,0.02570351
58,100,9.80403891,0.00012500,64,486,50,dgru,8,29213.68968794,34238.45312500,0.0005179117,-0.00062277,0.03258634,28443.35937500,0.00010186438,-0.00009580,0.02557395
59,100,9.97871648,0.00012500,64,486,50,dgru,8,29216.23153263,34237.46875000,0.00038069685,-0.00051116,0.03263693,28442.22656250,-5.835897e-05,-0.00002269,0.02576530
60,100,10.15692855,0.00012500,64,486,50,dgru,8,29210.13753510,34238.19921875,0.00048612856,-0.00058382,0.03253446,28443.74414062,0.00013716606,-0.00009434,0.02559458
61,100,10.32829195,0.00012500,64,486,50,dgru,8,29212.33717685,34237.30859375,0.00031732064,-0.00051129,0.03275165,28442.35351562,-5.4165488e-05,-0.00010964,0.02574967
62,100,10.50190418,0.00012500,64,486,50,dgru,8,29211.29962158,34238.40234375,0.0005508529,-0.00054364,0.03237315,28444.10742188,0.00015316685,-0.00033623,0.02508229
63,100,10.68010812,0.00012500,64,486,50,dgru,8,29211.67472670,34238.22656250,0.00047826307,-0.00067786,0.03242812,28442.24414062,-6.0853854e-05,-0.00013970,0.02543021
64,100,10.85176350,0.00012500,64,486,50,dgru,8,29217.98005634,34238.65234375,0.00055832375,-0.00070178,0.03250874,28443.58789062,9.412327e-05,-0.00016861,0.02542819
65,100,11.01885811,0.00012500,64,486,50,dgru,8,29216.94824261,34238.04687500,0.00048325554,-0.00058093,0.03252819,28442.93164062,4.823874e-05,-0.00015277,0.02544344
66,100,11.18457218,0.00012500,64,486,50,dgru,8,29211.14251412,34238.28515625,0.00049361115,-0.00049058,0.03268762,28443.66406250,0.00014836926,-0.00022808,0.02525906
67,100,11.35231785,0.00006250,64,486,50,dgru,8,29208.14921697,34238.57421875,0.0005264747,-0.00065246,0.03248443,28442.90625000,-1.8832303e-05,-0.00003574,0.02561595
68,100,11.52442396,0.00006250,64,486,50,dgru,8,29212.12495889,34238.20703125,0.00049107155,-0.00050830,0.03256641,28442.97070312,1.6107748e-05,-0.00012721,0.02546342
69,100,11.69435118,0.00006250,64,486,50,dgru,8,29206.39635976,34238.50390625,0.0005464349,-0.00061048,0.03234165,28443.02929688,5.980284e-06,-0.00016463,0.02524454
70,100,11.86044912,0.00006250,64,486,50,dgru,8,29210.60649024,34238.44531250,0.00051175273,-0.00057288,0.03249972,28443.52148438,8.623518e-05,-0.00016220,0.02526253
71,100,12.03039246,0.00006250,64,486,50,dgru,8,29213.50098843,34238.37109375,0.00049762486,-0.00061529,0.03263493,28443.42773438,5.6765566e-05,-0.00012286,0.02527528
72,100,12.19567715,0.00006250,64,486,50,dgru,8,29211.61045456,34238.51171875,0.00052676344,-0.00052077,0.03267326,28443.45312500,6.994811e-05,-0.00019570,0.02518253
73,100,12.36311626,0.00006250,64,486,50,dgru,8,29207.05047311,34238.07421875,0.00042702508,-0.00044170,0.03260221,28444.11523438,0.00022494415,-0.00029299,0.02524379
74,100,12.54629232,0.00006250,64,486,50,dgru,8,29207.46788703,34238.53515625,0.0005580362,-0.00054343,0.03247643,28443.34375000,0.00011132498,-0.00015878,0.02530815
75,100,12.73061113,0.00006250,64,486,50,dgru,8,29209.19043816,34238.18750000,0.00051210076,-0.00056429,0.03247352,28443.82812500,0.00011109869,-0.00023147,0.02521812
76,100,12.90006975,0.00006250,64,486,50,dgru,8,29207.78691228,34238.12890625,0.00049459003,-0.00045518,0.03253629,28444.64648438,0.0003220525,-0.00041408,0.02486528
77,100,13.07253463,0.00006250,64,486,50,dgru,8,29211.52510198,34238.17578125,0.00047487943,-0.00048219,0.03252585,28443.75000000,0.00018714604,-0.00033048,0.02509996
78,100,13.23652691,0.00003125,64,486,50,dgru,8,29213.42994054,34238.42968750,0.0004889839,-0.00049726,0.03255435,28443.43750000,0.00012809946,-0.00025580,0.02523194
79,100,13.40085799,0.00003125,64,486,50,dgru,8,29207.82481935,34238.16015625,0.00048837194,-0.00049524,0.03239389,28443.55664062,0.00015077693,-0.00026116,0.02522123
80,100,13.56842428,0.00003125,64,486,50,dgru,8,29220.31706450,34238.26562500,0.0005028982,-0.00049636,0.03257296,28443.55664062,0.00016614601,-0.00029408,0.02520501
81,100,13.73576440,0.00003125,64,486,50,dgru,8,29216.94006687,34238.14453125,0.00044729747,-0.00040993,0.03261056,28444.15039062,0.00023808736,-0.00036941,0.02518255
82,100,13.90419610,0.00003125,64,486,50,dgru,8,29217.85144297,34238.48828125,0.00051385956,-0.00053068,0.03244347,28443.58398438,0.00016640985,-0.00029062,0.02503664
83,100,14.07082038,0.00003125,64,486,50,dgru,8,29207.81461589,34238.26171875,0.0005048738,-0.00048641,0.03250971,28444.45117188,0.00022148885,-0.00051424,0.02501400
84,100,14.23658920,0.00003125,64,486,50,dgru,8,29211.35585022,34238.22265625,0.00050687464,-0.00048250,0.03250605,28444.35937500,0.00022159287,-0.00049902,0.02509027
85,100,14.40297409,0.00003125,64,486,50,dgru,8,29207.85112042,34238.37109375,0.0005110342,-0.00052199,0.03247248,28443.54687500,0.000151037,-0.00030471,0.02528468
86,100,14.56922058,0.00003125,64,486,50,dgru,8,29206.44674004,34238.82812500,0.0005602991,-0.00051667,0.03259831,28443.67773438,0.00017765055,-0.00033655,0.02511125
87,100,14.73462382,0.00003125,64,486,50,dgru,8,29211.38524501,34238.37890625,0.00046886606,-0.00045937,0.03263196,28444.14843750,0.0002490656,-0.00036050,0.02506906
88,100,14.89938490,0.00003125,64,486,50,dgru,8,29207.79526435,34238.44921875,0.0005297412,-0.00053075,0.03254901,28443.47070312,0.00014778762,-0.00026013,0.02512804
89,100,15.06691350,0.00001563,64,486,50,dgru,8,29214.69856813,34238.71875000,0.0005529436,-0.00055360,0.03250513,28443.42773438,0.00015025213,-0.00023682,0.02527565
90,100,15.24376613,0.00001563,64,486,50,dgru,8,29212.70594364,34238.38671875,0.0004932519,-0.00048893,0.03258081,28443.41210938,0.00013516613,-0.00028143,0.02532187
91,100,15.43187615,0.00001563,64,486,50,dgru,8,29226.63122686,34238.28515625,0.00049374957,-0.00045345,0.03256595,28444.33398438,0.00023006501,-0.00045650,0.02513480
92,100,15.60628595,0.00001563,64,486,50,dgru,8,29207.89459568,34238.66796875,0.00054975477,-0.00054185,0.03241904,28443.44335938,0.00014814052,-0.00025144,0.02525367
93,100,15.77495498,0.00001563,64,486,50,dgru,8,29208.49371041,34238.43750000,0.0005326057,-0.00052464,0.03247960,28443.93164062,0.00019514994,-0.00032385,0.02524340
94,100,15.95120478,0.00001563,64,486,50,dgru,8,29211.21669896,34238.68359375,0.0005204581,-0.00050256,0.03258232,28443.45117188,0.00013747194,-0.00029885,0.02528135
95,100,16.11917033,0.00001563,64,486,50,dgru,8,29206.66289859,34238.60546875,0.00050726003,-0.00047586,0.03262985,28443.76562500,0.00017276569,-0.00030088,0.02525237
96,100,16.28418063,0.00001563,64,486,50,dgru,8,29219.37789366,34238.69921875,0.00053764624,-0.00051044,0.03250549,28443.97656250,0.00021755775,-0.00032834,0.02508376
97,100,16.44792543,0.00001563,64,486,50,dgru,8,29216.68913100,34238.60156250,0.00053782813,-0.00048788,0.03250844,28444.17968750,0.00021247895,-0.00046847,0.02495769
98,100,16.61050600,0.00001563,64,486,50,dgru,8,29212.27450604,34238.71093750,0.0005212315,-0.00049271,0.03261153,28443.97851562,0.0002131678,-0.00032135,0.02508350
99,100,16.77363040,0.00001563,64,486,50,dgru,8,29212.83857897,34238.47265625,0.0004890111,-0.00047934,0.03264308,28443.37500000,0.00014267428,-0.00025248,0.02507980
