EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
75,100,12.52026450,0.00003125,64,354,50,qgru,8,29210.74366972,34237.05078125,0.00015406605,-0.00003819,0.03346870,28441.29101562,0.00020298603,0.00000786,0.02596864
76,100,12.68523875,0.00003125,64,354,50,qgru,8,29232.08476808,34237.11328125,0.00015924333,-0.00005288,0.03347174,28441.27343750,0.00018314586,0.00002034,0.02596905
77,100,12.85136874,0.00001563,64,354,50,qgru,8,29221.82535256,34237.11328125,0.00015913011,-0.00005269,0.03347163,28441.27539062,0.00018282229,0.00002094,0.02596900
78,100,13.02053945,0.00001563,64,354,50,qgru,8,29213.82861752,34236.97265625,0.00013954555,0.00000356,0.03347865,28441.48437500,0.00025067286,-0.00004890,0.02596558
79,100,13.18717327,0.00001563,64,354,50,qgru,8,29212.29610104,34236.87890625,0.00013285634,-0.00000303,0.03345605,28441.42968750,0.00024058191,-0.00001706,0.02596776
80,100,13.35008397,0.00001563,64,354,50,qgru,8,29212.70780139,34237.07421875,0.00015607226,-0.00004531,0.03347069,28441.29101562,0.00019638642,0.00001130,0.02596887
81,100,13.51768812,0.00001563,64,354,50,qgru,8,29219.64112515,34237.00390625,0.00014727138,-0.00002749,0.03346111,28441.33007812,0.00020440956,0.00001031,0.02596834
82,100,13.68470113,0.00001563,64,354,50,qgru,8,29227.60977936,34236.79687500,0.00012101396,0.00001978,0.03346667,28441.57226562,0.0002804063,-0.00006413,0.02596657
83,100,13.85017847,0.00001563,64,354,50,qgru,8,29214.06729296,34237.02343750,0.00015220552,-0.00000388,0.03346425,28441.29101562,0.00021557065,0.00000823,0.02596684
84,100,14.01824650,0.00001563,64,354,50,qgru,8,29213.15142314,34237.04687500,0.0001535807,-0.00003586,0.03346827,28441.29687500,0.00020500808,0.00000684,0.02596851
