EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
87,100,13.83129845,0.00000781,64,306,50,gru,8,29055.02263006,34023.55078125,-0.029173065,0.02519736,0.06609433,28235.07812500,-0.03450598,0.03111222,0.06416353
88,100,13.98728805,0.00000781,64,306,50,gru,8,29050.36731890,34023.27734375,-0.02920753,0.02526996,0.06618935,28235.18750000,-0.034506217,0.03108220,0.06414996
89,100,14.14305020,0.00000781,64,306,50,gru,8,29055.76737891,34023.30859375,-0.029193344,0.02523424,0.06614537,28235.14257812,-0.034500018,0.03109080,0.06414396
90,100,14.29685968,0.00000391,64,306,50,gru,8,29051.02208752,34023.19921875,-0.02920293,0.02522376,0.06612113,28235.01562500,-0.034519613,0.03110489,0.06414400
91,100,14.45229512,0.00000391,64,306,50,gru,8,29050.15462112,34023.47656250,-0.02918176,0.02523415,0.06614126,28235.31250000,-0.03447473,0.03105103,0.06411184
92,100,14.60790735,0.00000391,64,306,50,gru,8,29055.58384450,34023.06640625,-0.029223554,0.02524215,0.06614878,28234.93750000,-0.03453903,0.03111142,0.06416055
93,100,14.76172807,0.00000391,64,306,50,gru,8,29046.99411689,34022.82031250,-0.029255908,0.02527273,0.06619152,28234.89062500,-0.034546867,0.03109428,0.06414635
94,100,14.91679850,0.00000391,64,306,50,gru,8,29068.27678341,34023.23828125,-0.029216373,0.02526741,0.06618490,28235.19726562,-0.034500495,0.03108466,0.06414545
95,100,15.07073500,0.00000391,64,306,50,gru,8,29058.07270432,34022.07421875,-0.029338665,0.02527808,0.06618723,28233.96875000,-0.03469588,0.03127992,0.06426749
96,100,15.22504303,0.00000391,64,306,50,gru,8,29050.09609392,34022.52343750,-0.029287849,0.02526790,0.06617873,28234.50976562,-0.03460396,0.03116739,0.06419742
97,100,15.37904775,0.00000391,64,306,50,gru,8,29048.57197147,34023.05078125,-0.029231515,0.02523932,0.06614400,28234.83593750,-0.034550615,0.03114370,0.06419039
98,100,15.54391565,0.00000391,64,306,50,gru,8,29048.97950872,34022.68359375,-0.02927168,0.02525220,0.06616171,28234.61914062,-0.034583338,0.03116916,0.06420265
99,100,15.73257262,0.00000391,64,306,50,gru,8,29055.86202664,34022.96875000,-0.029233655,0.02525340,0.06616200,28235.05664062,-0.034511857,0.03106736,0.06411658
