EPOCH,N_EPOCH,TIME:,LR,BATCH_SIZE,N_PARAM,FRAME_LENGTH,BACKBONE,HIDDEN_SIZE,TRAIN_LOSS,VAL_LOSS,VAL_NMSE,VAL_MAIN_METRICS,VAL_REDUCTION_LEVEL,TEST_LOSS,TEST_NMSE,TEST_MAIN_METRICS,TEST_REDUCTION_LEVEL
40,100,6.70122598,0.00025000,64,382,50,dgru_abs_only,8,29049.73284997,34135.03125000,-0.014339844,0.01246186,0.05073742,28357.52539062,-0.014124246,0.01307928,0.04223842
41,100,6.86251280,0.00025000,64,382,50,dgru_abs_only,8,29059.95458857,34139.90625000,-0.013323117,0.01274890,0.05123362,28356.32812500,-0.014349856,0.01386841,0.04357301
42,100,7.02423195,0.00025000,64,382,50,dgru_abs_only,8,29050.18555281,34134.21875000,-0.014325475,0.01261765,0.05059393,28356.61523438,-0.014121147,0.01275678,0.04189138
43,100,7.18582863,0.00012500,64,382,50,dgru_abs_only,8,29056.08860948,34135.10546875,-0.014172055,0.01279408,0.05122841,28358.54687500,-0.01386236,0.01289122,0.04280133
44,100,7.34756200,0.00012500,64,382,50,dgru_abs_only,8,29048.11338340,34137.48828125,-0.013878187,0.01271347,0.05139958,28355.20898438,-0.014207001,0.01361263,0.04351996
45,100,7.50879658,0.00012500,64,382,50,dgru_abs_only,8,29055.38856718,34138.28906250,-0.013551367,0.01290610,0.05112971,28355.15820312,-0.014477647,0.01334143,0.04278023
46,100,7.67033921,0.00012500,64,382,50,dgru_abs_only,8,29052.54632060,34137.33984375,-0.013889589,0.01270698,0.05086233,28353.49414062,-0.014539672,0.01360789,0.04309572
47,100,7.83499023,0.00012500,64,382,50,dgru_abs_only,8,29052.65837097,34136.37109375,-0.013823143,0.01314892,0.05159489,28354.55273438,-0.014769731,0.01368626,0.04365626
48,100,7.99628283,0.00012500,64,382,50,dgru_abs_only,8,29052.88065804,34134.41796875,-0.01416932,0.01337037,0.05204532,28350.95312500,-0.015379198,0.01427457,0.04445424
49,100,8.15853625,0.00012500,64,382,50,dgru_abs_only,8,29047.49731233,34134.62109375,-0.013961904,0.01346944,0.05222635,28355.32617188,-0.014451023,0.01373028,0.04358546
50,100,8.32020471,0.00012500,64,382,50,dgru_abs_only,8,29055.41318003,34135.57812500,-0.014009016,0.01329166,0.05176554,28351.61718750,-0.015192237,0.01403175,0.04417536
51,100,8.48197133,0.00012500,64,382,50,dgru_abs_only,8,29053.79767185,34136.74609375,-0.013848744,0.01347665,0.05198209,28354.68750000,-0.014687972,0.01422062,0.04371617
52,100,8.64381595,0.00012500,64,382,50,dgru_abs_only,8,29054.61704254,34138.39062500,-0.013538232,0.01305910,0.05201573,28357.28320312,-0.014409402,0.01365908,0.04319456
53,100,8.80581305,0.00012500,64,382,50,dgru_abs_only,8,29050.15739059,34140.02343750,-0.013603501,0.01306675,0.05159044,28352.72851562,-0.014957469,0.01489162,0.04483326
54,100,8.96768463,0.00006250,64,382,50,dgru_abs_only,8,29051.13631270,34138.58203125,-0.013589917,0.01315350,0.05167613,28353.11132812,-0.014725079,0.01441849,0.04412861
55,100,9.12973060,0.00006250,64,382,50,dgru_abs_only,8,29054.11925761,34135.58203125,-0.014026038,0.01366065,0.05256897,28353.45312500,-0.014770844,0.01476017,0.04477441
56,100,9.29120776,0.00006250,64,382,50,dgru_abs_only,8,29061.20776325,34134.35546875,-0.014165476,0.01369114,0.05241663,28352.53710938,-0.014989557,0.01464951,0.04475954
57,100,9.45303885,0.00006250,64,382,50,dgru_abs_only,8,29049.42777210,34135.89453125,-0.0139540555,0.01353417,0.05202991,28350.29101562,-0.015274287,0.01523290,0.04518427
58,100,9.61435630,0.00006250,64,382,50,dgru_abs_only,8,29045.69449192,34134.73828125,-0.014244337,0.01357115,0.05180603,28355.22851562,-0.0147701595,0.01417208,0.04389959
59,100,9.77632471,0.00006250,64,382,50,dgru_abs_only,8,29049.57016669,34135.83984375,-0.013934856,0.01337563,0.05184481,28352.37500000,-0.015056468,0.01449179,0.04427466
60,100,9.93824226,0.00006250,64,382,50,dgru_abs_only,8,29063.10359107,34136.12890625,-0.013964836,0.01339868,0.05185733,28351.30664062,-0.0152139235,0.01501042,0.04509335
61,100,10.10004170,0.00006250,64,382,50,dgru_abs_only,8,29060.98205948,34136.66015625,-0.014065528,0.01316182,0.05185120,28351.29492188,-0.01511231,0.01522049,0.04521134
62,100,10.26237423,0.00006250,64,382,50,dgru_abs_only,8,29052.60564211,34140.67578125,-0.013685181,0.01300238,0.05157934,28352.58398438,-0.015300563,0.01500997,0.04499971
63,100,10.42408278,0.00006250,64,382,50,dgru_abs_only,8,29052.70036697,34134.89453125,-0.0141460495,0.01361002,0.05237572,28355.27929688,-0.014706904,0.01434965,0.04403879
64,100,10.58876930,0.00006250,64,382,50,dgru_abs_only,8,29049.20916875,34136.08984375,-0.01403873,0.01336495,0.05234388,28351.88867188,-0.0150926355,0.01518240,0.04501975
65,100,10.75087897,0.00003125,64,382,50,dgru_abs_only,8,29058.01957575,34139.85546875,-0.01385341,0.01328367,0.05220577,28354.57031250,-0.0149321165,0.01426995,0.04393245
66,100,10.91363635,0.00003125,64,382,50,dgru_abs_only,8,29045.71590169,34135.87890625,-0.01393468,0.01326212,0.05202503,28355.48242188,-0.014844695,0.01398353,0.04363470
67,100,11.07519954,0.00003125,64,382,50,dgru_abs_only,8,29052.78299967,34133.67578125,-0.014272431,0.01359897,0.05210101,28353.78710938,-0.014682911,0.01467627,0.04454486
68,100,11.23788215,0.00003125,64,382,50,dgru_abs_only,8,29047.67802726,34135.29296875,-0.014065847,0.01346661,0.05177332,28355.39062500,-0.014735565,0.01411881,0.04387854
69,100,11.39979038,0.00003125,64,382,50,dgru_abs_only,8,29054.25850974,34137.49218750,-0.01400687,0.01368235,0.05226629,28351.18554688,-0.015176099,0.01504840,0.04487790
70,100,11.56151831,0.00003125,64,382,50,dgru_abs_only,8,29049.60092460,34135.51953125,-0.013945436,0.01332112,0.05222968,28353.04687500,-0.014929527,0.01477422,0.04453218
71,100,11.72304435,0.00003125,64,382,50,dgru_abs_only,8,29054.99015935,34135.97265625,-0.013654605,0.01346184,0.05187413,28354.36523438,-0.01494096,0.01391103,0.04346274
72,100,11.88503483,0.00003125,64,382,50,dgru_abs_only,8,29050.22906706,34134.53125000,-0.014152048,0.01337451,0.05222722,28353.00000000,-0.0149699,0.01474217,0.04472767
73,100,12.04723943,0.00003125,64,382,50,dgru_abs_only,8,29049.41540951,34137.08593750,-0.013468518,0.01311935,0.05177756,28353.24804688,-0.015088661,0.01474864,0.04460048
74,100,12.20922172,0.00003125,64,382,50,dgru_abs_only,8,29054.83904733,34137.01562500,-0.01393722,0.01325583,0.05220960,28352.62500000,-0.0149456225,0.01469905,0.04439149
